targetId,comparatorId,outcomeIds,excludedCovariateConceptIds,targetName,comparatorName
1111010,3411010,-1,NA,alogliptin female,ertugliflozin female
1111020,3411020,-1,NA,alogliptin male,ertugliflozin male
1111001,3411001,-1,NA,alogliptin with-obe,ertugliflozin with-obe
1121000,3421000,-1,NA,alogliptin main ot2,ertugliflozin main ot2
1121100,3421100,-1,NA,alogliptin ot2 younger-age,ertugliflozin ot2 younger-age
1121300,3421300,-1,NA,alogliptin ot2 older-age,ertugliflozin ot2 older-age
1121010,3421010,-1,NA,alogliptin ot2 female,ertugliflozin ot2 female
1121020,3421020,-1,NA,alogliptin ot2 male,ertugliflozin ot2 male
1121001,3421001,-1,NA,alogliptin ot2 with-obe,ertugliflozin ot2 with-obe
1112000,3412000,-1,NA,alogliptin main no-met,ertugliflozin main no-met
1112100,3412100,-1,NA,alogliptin no-met younger-age,ertugliflozin no-met younger-age
1112300,3412300,-1,NA,alogliptin no-met older-age,ertugliflozin no-met older-age
1112010,3412010,-1,NA,alogliptin no-met female,ertugliflozin no-met female
1112020,3412020,-1,NA,alogliptin no-met male,ertugliflozin no-met male
1112001,3412001,-1,NA,alogliptin no-met with-obe,ertugliflozin no-met with-obe
1122000,3422000,-1,NA,alogliptin main ot2 no-met,ertugliflozin main ot2 no-met
1122100,3422100,-1,NA,alogliptin ot2 no-met younger-age,ertugliflozin ot2 no-met younger-age
1122300,3422300,-1,NA,alogliptin ot2 no-met older-age,ertugliflozin ot2 no-met older-age
1122010,3422010,-1,NA,alogliptin ot2 no-met female,ertugliflozin ot2 no-met female
1122020,3422020,-1,NA,alogliptin ot2 no-met male,ertugliflozin ot2 no-met male
1122001,3422001,-1,NA,alogliptin ot2 no-met with-obe,ertugliflozin ot2 no-met with-obe
1111000,4111000,-1,NA,alogliptin main,chlorpropamide main
1111100,4111100,-1,NA,alogliptin younger-age,chlorpropamide younger-age
1111300,4111300,-1,NA,alogliptin older-age,chlorpropamide older-age
1111010,4111010,-1,NA,alogliptin female,chlorpropamide female
1111020,4111020,-1,NA,alogliptin male,chlorpropamide male
1111001,4111001,-1,NA,alogliptin with-obe,chlorpropamide with-obe
1121000,4121000,-1,NA,alogliptin main ot2,chlorpropamide main ot2
1121100,4121100,-1,NA,alogliptin ot2 younger-age,chlorpropamide ot2 younger-age
1121300,4121300,-1,NA,alogliptin ot2 older-age,chlorpropamide ot2 older-age
1121010,4121010,-1,NA,alogliptin ot2 female,chlorpropamide ot2 female
1121020,4121020,-1,NA,alogliptin ot2 male,chlorpropamide ot2 male
1121001,4121001,-1,NA,alogliptin ot2 with-obe,chlorpropamide ot2 with-obe
1112000,4112000,-1,NA,alogliptin main no-met,chlorpropamide main no-met
1112100,4112100,-1,NA,alogliptin no-met younger-age,chlorpropamide no-met younger-age
1112300,4112300,-1,NA,alogliptin no-met older-age,chlorpropamide no-met older-age
1112010,4112010,-1,NA,alogliptin no-met female,chlorpropamide no-met female
1112020,4112020,-1,NA,alogliptin no-met male,chlorpropamide no-met male
1112001,4112001,-1,NA,alogliptin no-met with-obe,chlorpropamide no-met with-obe
1122000,4122000,-1,NA,alogliptin main ot2 no-met,chlorpropamide main ot2 no-met
1122100,4122100,-1,NA,alogliptin ot2 no-met younger-age,chlorpropamide ot2 no-met younger-age
1122300,4122300,-1,NA,alogliptin ot2 no-met older-age,chlorpropamide ot2 no-met older-age
1122010,4122010,-1,NA,alogliptin ot2 no-met female,chlorpropamide ot2 no-met female
1122020,4122020,-1,NA,alogliptin ot2 no-met male,chlorpropamide ot2 no-met male
1122001,4122001,-1,NA,alogliptin ot2 no-met with-obe,chlorpropamide ot2 no-met with-obe
1111000,4211000,-1,NA,alogliptin main,glimepiride main
1111100,4211100,-1,NA,alogliptin younger-age,glimepiride younger-age
1111300,4211300,-1,NA,alogliptin older-age,glimepiride older-age
1111010,4211010,-1,NA,alogliptin female,glimepiride female
1111020,4211020,-1,NA,alogliptin male,glimepiride male
1111001,4211001,-1,NA,alogliptin with-obe,glimepiride with-obe
1121000,4221000,-1,NA,alogliptin main ot2,glimepiride main ot2
1121100,4221100,-1,NA,alogliptin ot2 younger-age,glimepiride ot2 younger-age
1121300,4221300,-1,NA,alogliptin ot2 older-age,glimepiride ot2 older-age
1121010,4221010,-1,NA,alogliptin ot2 female,glimepiride ot2 female
1121020,4221020,-1,NA,alogliptin ot2 male,glimepiride ot2 male
1121001,4221001,-1,NA,alogliptin ot2 with-obe,glimepiride ot2 with-obe
1112000,4212000,-1,NA,alogliptin main no-met,glimepiride main no-met
1112100,4212100,-1,NA,alogliptin no-met younger-age,glimepiride no-met younger-age
1112300,4212300,-1,NA,alogliptin no-met older-age,glimepiride no-met older-age
1112010,4212010,-1,NA,alogliptin no-met female,glimepiride no-met female
1112020,4212020,-1,NA,alogliptin no-met male,glimepiride no-met male
1112001,4212001,-1,NA,alogliptin no-met with-obe,glimepiride no-met with-obe
1122000,4222000,-1,NA,alogliptin main ot2 no-met,glimepiride main ot2 no-met
1122100,4222100,-1,NA,alogliptin ot2 no-met younger-age,glimepiride ot2 no-met younger-age
1122300,4222300,-1,NA,alogliptin ot2 no-met older-age,glimepiride ot2 no-met older-age
1122010,4222010,-1,NA,alogliptin ot2 no-met female,glimepiride ot2 no-met female
1122020,4222020,-1,NA,alogliptin ot2 no-met male,glimepiride ot2 no-met male
1122001,4222001,-1,NA,alogliptin ot2 no-met with-obe,glimepiride ot2 no-met with-obe
1111000,4311000,-1,NA,alogliptin main,glipizide main
1111100,4311100,-1,NA,alogliptin younger-age,glipizide younger-age
1111300,4311300,-1,NA,alogliptin older-age,glipizide older-age
1111010,4311010,-1,NA,alogliptin female,glipizide female
1111020,4311020,-1,NA,alogliptin male,glipizide male
1111001,4311001,-1,NA,alogliptin with-obe,glipizide with-obe
1121000,4321000,-1,NA,alogliptin main ot2,glipizide main ot2
1121100,4321100,-1,NA,alogliptin ot2 younger-age,glipizide ot2 younger-age
1121300,4321300,-1,NA,alogliptin ot2 older-age,glipizide ot2 older-age
1121010,4321010,-1,NA,alogliptin ot2 female,glipizide ot2 female
1121020,4321020,-1,NA,alogliptin ot2 male,glipizide ot2 male
1121001,4321001,-1,NA,alogliptin ot2 with-obe,glipizide ot2 with-obe
1112000,4312000,-1,NA,alogliptin main no-met,glipizide main no-met
1112100,4312100,-1,NA,alogliptin no-met younger-age,glipizide no-met younger-age
1112300,4312300,-1,NA,alogliptin no-met older-age,glipizide no-met older-age
1112010,4312010,-1,NA,alogliptin no-met female,glipizide no-met female
1112020,4312020,-1,NA,alogliptin no-met male,glipizide no-met male
1112001,4312001,-1,NA,alogliptin no-met with-obe,glipizide no-met with-obe
1122000,4322000,-1,NA,alogliptin main ot2 no-met,glipizide main ot2 no-met
1122100,4322100,-1,NA,alogliptin ot2 no-met younger-age,glipizide ot2 no-met younger-age
1122300,4322300,-1,NA,alogliptin ot2 no-met older-age,glipizide ot2 no-met older-age
1122010,4322010,-1,NA,alogliptin ot2 no-met female,glipizide ot2 no-met female
1122020,4322020,-1,NA,alogliptin ot2 no-met male,glipizide ot2 no-met male
1122001,4322001,-1,NA,alogliptin ot2 no-met with-obe,glipizide ot2 no-met with-obe
1111000,4411000,-1,NA,alogliptin main,gliquidone main
1111100,4411100,-1,NA,alogliptin younger-age,gliquidone younger-age
1111300,4411300,-1,NA,alogliptin older-age,gliquidone older-age
1111010,4411010,-1,NA,alogliptin female,gliquidone female
1111020,4411020,-1,NA,alogliptin male,gliquidone male
1111001,4411001,-1,NA,alogliptin with-obe,gliquidone with-obe
1121000,4421000,-1,NA,alogliptin main ot2,gliquidone main ot2
1121100,4421100,-1,NA,alogliptin ot2 younger-age,gliquidone ot2 younger-age
1121300,4421300,-1,NA,alogliptin ot2 older-age,gliquidone ot2 older-age
1121010,4421010,-1,NA,alogliptin ot2 female,gliquidone ot2 female
1121020,4421020,-1,NA,alogliptin ot2 male,gliquidone ot2 male
1121001,4421001,-1,NA,alogliptin ot2 with-obe,gliquidone ot2 with-obe
1112000,4412000,-1,NA,alogliptin main no-met,gliquidone main no-met
1112100,4412100,-1,NA,alogliptin no-met younger-age,gliquidone no-met younger-age
1112300,4412300,-1,NA,alogliptin no-met older-age,gliquidone no-met older-age
1112010,4412010,-1,NA,alogliptin no-met female,gliquidone no-met female
1112020,4412020,-1,NA,alogliptin no-met male,gliquidone no-met male
1112001,4412001,-1,NA,alogliptin no-met with-obe,gliquidone no-met with-obe
1122000,4422000,-1,NA,alogliptin main ot2 no-met,gliquidone main ot2 no-met
1122100,4422100,-1,NA,alogliptin ot2 no-met younger-age,gliquidone ot2 no-met younger-age
1122300,4422300,-1,NA,alogliptin ot2 no-met older-age,gliquidone ot2 no-met older-age
1122010,4422010,-1,NA,alogliptin ot2 no-met female,gliquidone ot2 no-met female
1122020,4422020,-1,NA,alogliptin ot2 no-met male,gliquidone ot2 no-met male
1122001,4422001,-1,NA,alogliptin ot2 no-met with-obe,gliquidone ot2 no-met with-obe
1111000,4511000,-1,NA,alogliptin main,glyburide main
1111100,4511100,-1,NA,alogliptin younger-age,glyburide younger-age
1111300,4511300,-1,NA,alogliptin older-age,glyburide older-age
1111010,4511010,-1,NA,alogliptin female,glyburide female
1111020,4511020,-1,NA,alogliptin male,glyburide male
1111001,4511001,-1,NA,alogliptin with-obe,glyburide with-obe
1121000,4521000,-1,NA,alogliptin main ot2,glyburide main ot2
1121100,4521100,-1,NA,alogliptin ot2 younger-age,glyburide ot2 younger-age
1121300,4521300,-1,NA,alogliptin ot2 older-age,glyburide ot2 older-age
1121010,4521010,-1,NA,alogliptin ot2 female,glyburide ot2 female
1121020,4521020,-1,NA,alogliptin ot2 male,glyburide ot2 male
1121001,4521001,-1,NA,alogliptin ot2 with-obe,glyburide ot2 with-obe
1112000,4512000,-1,NA,alogliptin main no-met,glyburide main no-met
1112100,4512100,-1,NA,alogliptin no-met younger-age,glyburide no-met younger-age
1112300,4512300,-1,NA,alogliptin no-met older-age,glyburide no-met older-age
1112010,4512010,-1,NA,alogliptin no-met female,glyburide no-met female
1112020,4512020,-1,NA,alogliptin no-met male,glyburide no-met male
1112001,4512001,-1,NA,alogliptin no-met with-obe,glyburide no-met with-obe
1122000,4522000,-1,NA,alogliptin main ot2 no-met,glyburide main ot2 no-met
1122100,4522100,-1,NA,alogliptin ot2 no-met younger-age,glyburide ot2 no-met younger-age
1122300,4522300,-1,NA,alogliptin ot2 no-met older-age,glyburide ot2 no-met older-age
1122010,4522010,-1,NA,alogliptin ot2 no-met female,glyburide ot2 no-met female
1122020,4522020,-1,NA,alogliptin ot2 no-met male,glyburide ot2 no-met male
1122001,4522001,-1,NA,alogliptin ot2 no-met with-obe,glyburide ot2 no-met with-obe
1111000,4611000,-1,NA,alogliptin main,tolazamide main
1111100,4611100,-1,NA,alogliptin younger-age,tolazamide younger-age
1111300,4611300,-1,NA,alogliptin older-age,tolazamide older-age
1111010,4611010,-1,NA,alogliptin female,tolazamide female
1111020,4611020,-1,NA,alogliptin male,tolazamide male
1111001,4611001,-1,NA,alogliptin with-obe,tolazamide with-obe
1121000,4621000,-1,NA,alogliptin main ot2,tolazamide main ot2
1121100,4621100,-1,NA,alogliptin ot2 younger-age,tolazamide ot2 younger-age
1121300,4621300,-1,NA,alogliptin ot2 older-age,tolazamide ot2 older-age
1121010,4621010,-1,NA,alogliptin ot2 female,tolazamide ot2 female
1121020,4621020,-1,NA,alogliptin ot2 male,tolazamide ot2 male
1121001,4621001,-1,NA,alogliptin ot2 with-obe,tolazamide ot2 with-obe
1112000,4612000,-1,NA,alogliptin main no-met,tolazamide main no-met
1112100,4612100,-1,NA,alogliptin no-met younger-age,tolazamide no-met younger-age
1112300,4612300,-1,NA,alogliptin no-met older-age,tolazamide no-met older-age
1112010,4612010,-1,NA,alogliptin no-met female,tolazamide no-met female
1112020,4612020,-1,NA,alogliptin no-met male,tolazamide no-met male
1112001,4612001,-1,NA,alogliptin no-met with-obe,tolazamide no-met with-obe
1122000,4622000,-1,NA,alogliptin main ot2 no-met,tolazamide main ot2 no-met
1122100,4622100,-1,NA,alogliptin ot2 no-met younger-age,tolazamide ot2 no-met younger-age
1122300,4622300,-1,NA,alogliptin ot2 no-met older-age,tolazamide ot2 no-met older-age
1122010,4622010,-1,NA,alogliptin ot2 no-met female,tolazamide ot2 no-met female
1122020,4622020,-1,NA,alogliptin ot2 no-met male,tolazamide ot2 no-met male
1122001,4622001,-1,NA,alogliptin ot2 no-met with-obe,tolazamide ot2 no-met with-obe
1111000,4711000,-1,NA,alogliptin main,tolbutamide main
1111100,4711100,-1,NA,alogliptin younger-age,tolbutamide younger-age
1111300,4711300,-1,NA,alogliptin older-age,tolbutamide older-age
1111010,4711010,-1,NA,alogliptin female,tolbutamide female
1111020,4711020,-1,NA,alogliptin male,tolbutamide male
1111001,4711001,-1,NA,alogliptin with-obe,tolbutamide with-obe
1121000,4721000,-1,NA,alogliptin main ot2,tolbutamide main ot2
1121100,4721100,-1,NA,alogliptin ot2 younger-age,tolbutamide ot2 younger-age
1121300,4721300,-1,NA,alogliptin ot2 older-age,tolbutamide ot2 older-age
1121010,4721010,-1,NA,alogliptin ot2 female,tolbutamide ot2 female
1121020,4721020,-1,NA,alogliptin ot2 male,tolbutamide ot2 male
1121001,4721001,-1,NA,alogliptin ot2 with-obe,tolbutamide ot2 with-obe
1112000,4712000,-1,NA,alogliptin main no-met,tolbutamide main no-met
1112100,4712100,-1,NA,alogliptin no-met younger-age,tolbutamide no-met younger-age
1112300,4712300,-1,NA,alogliptin no-met older-age,tolbutamide no-met older-age
1112010,4712010,-1,NA,alogliptin no-met female,tolbutamide no-met female
1112020,4712020,-1,NA,alogliptin no-met male,tolbutamide no-met male
1112001,4712001,-1,NA,alogliptin no-met with-obe,tolbutamide no-met with-obe
1122000,4722000,-1,NA,alogliptin main ot2 no-met,tolbutamide main ot2 no-met
1122100,4722100,-1,NA,alogliptin ot2 no-met younger-age,tolbutamide ot2 no-met younger-age
1122300,4722300,-1,NA,alogliptin ot2 no-met older-age,tolbutamide ot2 no-met older-age
1122010,4722010,-1,NA,alogliptin ot2 no-met female,tolbutamide ot2 no-met female
1122020,4722020,-1,NA,alogliptin ot2 no-met male,tolbutamide ot2 no-met male
1122001,4722001,-1,NA,alogliptin ot2 no-met with-obe,tolbutamide ot2 no-met with-obe
1211000,1311000,-1,NA,linagliptin main,saxagliptin main
1211100,1311100,-1,NA,linagliptin younger-age,saxagliptin younger-age
1211300,1311300,-1,NA,linagliptin older-age,saxagliptin older-age
1211010,1311010,-1,NA,linagliptin female,saxagliptin female
1211020,1311020,-1,NA,linagliptin male,saxagliptin male
1211001,1311001,-1,NA,linagliptin with-obe,saxagliptin with-obe
1221000,1321000,-1,NA,linagliptin main ot2,saxagliptin main ot2
1221100,1321100,-1,NA,linagliptin ot2 younger-age,saxagliptin ot2 younger-age
1221300,1321300,-1,NA,linagliptin ot2 older-age,saxagliptin ot2 older-age
1221010,1321010,-1,NA,linagliptin ot2 female,saxagliptin ot2 female
1221020,1321020,-1,NA,linagliptin ot2 male,saxagliptin ot2 male
1221001,1321001,-1,NA,linagliptin ot2 with-obe,saxagliptin ot2 with-obe
1212000,1312000,-1,NA,linagliptin main no-met,saxagliptin main no-met
1212100,1312100,-1,NA,linagliptin no-met younger-age,saxagliptin no-met younger-age
1212300,1312300,-1,NA,linagliptin no-met older-age,saxagliptin no-met older-age
1212010,1312010,-1,NA,linagliptin no-met female,saxagliptin no-met female
1212020,1312020,-1,NA,linagliptin no-met male,saxagliptin no-met male
1212001,1312001,-1,NA,linagliptin no-met with-obe,saxagliptin no-met with-obe
1222000,1322000,-1,NA,linagliptin main ot2 no-met,saxagliptin main ot2 no-met
1222100,1322100,-1,NA,linagliptin ot2 no-met younger-age,saxagliptin ot2 no-met younger-age
1222300,1322300,-1,NA,linagliptin ot2 no-met older-age,saxagliptin ot2 no-met older-age
1222010,1322010,-1,NA,linagliptin ot2 no-met female,saxagliptin ot2 no-met female
1222020,1322020,-1,NA,linagliptin ot2 no-met male,saxagliptin ot2 no-met male
1222001,1322001,-1,NA,linagliptin ot2 no-met with-obe,saxagliptin ot2 no-met with-obe
1211000,1411000,-1,NA,linagliptin main,sitagliptin main
1211100,1411100,-1,NA,linagliptin younger-age,sitagliptin younger-age
1211300,1411300,-1,NA,linagliptin older-age,sitagliptin older-age
1211010,1411010,-1,NA,linagliptin female,sitagliptin female
1211020,1411020,-1,NA,linagliptin male,sitagliptin male
1211001,1411001,-1,NA,linagliptin with-obe,sitagliptin with-obe
1221000,1421000,-1,NA,linagliptin main ot2,sitagliptin main ot2
1221100,1421100,-1,NA,linagliptin ot2 younger-age,sitagliptin ot2 younger-age
1221300,1421300,-1,NA,linagliptin ot2 older-age,sitagliptin ot2 older-age
1221010,1421010,-1,NA,linagliptin ot2 female,sitagliptin ot2 female
1221020,1421020,-1,NA,linagliptin ot2 male,sitagliptin ot2 male
1221001,1421001,-1,NA,linagliptin ot2 with-obe,sitagliptin ot2 with-obe
1212000,1412000,-1,NA,linagliptin main no-met,sitagliptin main no-met
1212100,1412100,-1,NA,linagliptin no-met younger-age,sitagliptin no-met younger-age
1212300,1412300,-1,NA,linagliptin no-met older-age,sitagliptin no-met older-age
1212010,1412010,-1,NA,linagliptin no-met female,sitagliptin no-met female
1212020,1412020,-1,NA,linagliptin no-met male,sitagliptin no-met male
1212001,1412001,-1,NA,linagliptin no-met with-obe,sitagliptin no-met with-obe
1222000,1422000,-1,NA,linagliptin main ot2 no-met,sitagliptin main ot2 no-met
1222100,1422100,-1,NA,linagliptin ot2 no-met younger-age,sitagliptin ot2 no-met younger-age
1222300,1422300,-1,NA,linagliptin ot2 no-met older-age,sitagliptin ot2 no-met older-age
1222010,1422010,-1,NA,linagliptin ot2 no-met female,sitagliptin ot2 no-met female
1222020,1422020,-1,NA,linagliptin ot2 no-met male,sitagliptin ot2 no-met male
1222001,1422001,-1,NA,linagliptin ot2 no-met with-obe,sitagliptin ot2 no-met with-obe
1211000,1511000,-1,NA,linagliptin main,vildagliptin main
1211100,1511100,-1,NA,linagliptin younger-age,vildagliptin younger-age
1211300,1511300,-1,NA,linagliptin older-age,vildagliptin older-age
1211010,1511010,-1,NA,linagliptin female,vildagliptin female
1211020,1511020,-1,NA,linagliptin male,vildagliptin male
1211001,1511001,-1,NA,linagliptin with-obe,vildagliptin with-obe
1221000,1521000,-1,NA,linagliptin main ot2,vildagliptin main ot2
1221100,1521100,-1,NA,linagliptin ot2 younger-age,vildagliptin ot2 younger-age
1221300,1521300,-1,NA,linagliptin ot2 older-age,vildagliptin ot2 older-age
1221010,1521010,-1,NA,linagliptin ot2 female,vildagliptin ot2 female
1221020,1521020,-1,NA,linagliptin ot2 male,vildagliptin ot2 male
1221001,1521001,-1,NA,linagliptin ot2 with-obe,vildagliptin ot2 with-obe
1212000,1512000,-1,NA,linagliptin main no-met,vildagliptin main no-met
1212100,1512100,-1,NA,linagliptin no-met younger-age,vildagliptin no-met younger-age
1212300,1512300,-1,NA,linagliptin no-met older-age,vildagliptin no-met older-age
1212010,1512010,-1,NA,linagliptin no-met female,vildagliptin no-met female
1212020,1512020,-1,NA,linagliptin no-met male,vildagliptin no-met male
1212001,1512001,-1,NA,linagliptin no-met with-obe,vildagliptin no-met with-obe
1222000,1522000,-1,NA,linagliptin main ot2 no-met,vildagliptin main ot2 no-met
1222100,1522100,-1,NA,linagliptin ot2 no-met younger-age,vildagliptin ot2 no-met younger-age
1222300,1522300,-1,NA,linagliptin ot2 no-met older-age,vildagliptin ot2 no-met older-age
